post	label	language
@BGonzasto O eres muy pequeño y no sabes lo que escribes o acabas de poner que no a la homosexualidad sabiendo lo que dices... por que si es asi deberias meditar un poco acerca de las libertades de los demás.	0	spanish
Pero qué charla la Arrimadas si la mayoría de votos ha sido independentista.	0	spanish
1 millón cien mil votos CATALANES han ido a Ciudadanos. 37 escaños. Cataluña NO ES independentista, se una quien se una para gobernar. Y al que no le guste QUE SE PEINE.A las buenas noches! #CambioLeyElectoralYA #EleccionesCataluna	0	spanish
Vomito con la pija progre facha esta.	1	spanish
“Por primera vez un partido constitucionalista (no independentista) ha ganado las elecciones en Cataluña”, dice Arrimadas. Igual eso no les sirve para formar gobierno porque no tienen la mayoría de escaños. #EleccionesCataluna	0	spanish
@Jordi10Jimenez Difiero compañero. Cataluña ha votado si quiere que le gobierne un partido independentista o no independentista. Y más, tras los encarcelamientos y exilios. Por tanto, es crucial independencia sí, independencia no.	0	spanish
Me alegra que la mierdosa fascista de Ada Colau se haya comido UN MOJON!!!!	1	spanish
La burguesía catalana independentista y no independentista gana las elecciones. Esa es la única verdad. Toca preguntarse por qué, ¿no? ¿O seguimos haciéndoles el caldo gordo?	0	spanish
es que es hablar con fachas y les rebates sus ideas y se ponen como locos me encanta😂😂	0	spanish
Mi teoría: el independentista catalán se percibe de izquierdas, como si lo demás diera igual. En parte, por oposición al nacionalismo español, que se percibe de derechas. https://t.co/a4y4zPxo3p	0	spanish
Por favor, alguén pode prestarlle unha calculadora a Inés Arrimadas?  Detrás do patriotismo de partido laranxa só hai máis patriotismo de partido. E todo para que Albert Rivera gañe espazo a Mariano Rajoy. Iso xogábase tamén hoxe.   #Eleccions21D  #EleccionesCataluna	0	spanish
El PP catalán vuelve al mus francés, o al tute cabrón que es más divertido. #21d	0	spanish
@CiutadansCs La formación naranja celebra su victoria, a pesar de la mayoría independentista https://t.co/5Myy67kbuJ https://t.co/OnsIaxPCId	0	spanish
@dansitosonenc A chuparla nazi de mierda	1	spanish
Cariño, no hemos perdido. El bloc independentista tiene la mayoría en escaños. #EleccionesCataluna	0	spanish
BuenasNoches de nuevo amig@s #FelizFinde #EleccionesCataluna Tanta ultraderecha manoseando el mundo que al final el mundo nos estallará en las manos @AlcaudonReal1 @evaortiz597 @Virgginni @gar_manchon @rakeld12341234 @Tesa29053098 @mbsc13 @NoeMartri @chispa34720356 @bertaga14 https://t.co/sfN6lqpSrL	0	spanish
@poesiedanslarue A mi lo que me deja un poco descolocada es Albiol reconociendo la victoria independentista y Arrimadas creyendose presidenta 🤨	0	spanish
"Ay dios, cantando ""yo soy español"" es que son muy fachas, y cada vez me sorprendo menos"	0	spanish
Recuerden que todo es facha, siempre, en cualquier caso.  Sean unos acomplejados normales, por favor.	0	spanish
Meter a Común Podem en el mismo saco es desafortunado por tu parte.  No se quien es más fascista, si los del 155 o los de la independencia. https://t.co/ZDAkFgrEs1	0	spanish
@GIA__Martin yo no sumaría a Podemos (comuns) como no independentista. Siempre han querido mantenerse al margen del asunto. no sumar en ningún lado. Vamos, creo que es lo que has hecho eh. que sino pos fallo mio	0	spanish
Que el bloque independentista tenga la mayoría en distintos partidos dice más que u Ciudadanos ganando por los pelos del culo	0	spanish
@InesArrimadas has ganado las elecciones, pero la mayoría sigue  siendo independentista	0	spanish
@A3Noticias Legalmente siempre es posible mamón.	1	spanish
De nuevo gobierno independentista en Cataluña!!	0	spanish
Eres un subnormal de cuidado, eh? https://t.co/H77a5TUzbl	1	spanish
La CUP celebra los resultados del bloque independentista pese a su descalabro https://t.co/W0PX34BHo1	0	spanish
Si eres catalán y dices lo que  piensas estás reprimido. Si eres de otro punto de la península un facha. Yo mañana… https://t.co/q9F5bNTNLp	0	spanish
@expansioncom @martarovira ¿Ciudadanos es independentista? Porque es la primera vez que gana en Cataluña un partido anti-independentista.	0	spanish
Oye @danaeboronat , la opción más votada es Ciudadanos, la opción más votada es la no independentista. ¿Se respetará o no? Creo que no... https://t.co/0IMDbQQIgQ	0	spanish
"Arrimadas ""Las 10 ciudades más pobladas de Cataluña son hoy naranjas"". Muchas de ellas en el ex-cinturón rojo."	0	spanish
@cayo_lara Yo podría un matiz, la ultraderecha catalana	0	spanish
El éxito histórico de Cs queda empañado por la mayoría independentista https://t.co/VBo7IPnjUB	0	spanish
Ui, Arrimadas... No has vist que la majoria catalana és independentista?	0	spanish
De mantenerse las caídas en $Ibex 35 , lo cual supondría una victoria independentista, sería muy probable una inter… https://t.co/BvJPkSLZOx	0	spanish
quiero ser presidenta de todos los catalanes pero no hablo en catalán para joder	0	spanish
"@juanrallo Los de Ciudadanos muy contentos por ser los más votados, que no se logre desbancar a los independentistas parece secundario. Grandes ""patriotas"" desde luego #EleccionesCataluna"	0	spanish
Para mí lo más evidente de las elecciones es que han ido miles de autocares de toda a España a Catalunya a votar cosas de fachas	0	spanish
@diostuitero Es lo que tiene la estafa de los nacionalismos, para que tragues con los fachas de tu pueblo, PeDosCat, PPodrido, PeNaV, trinCamo´s	1	spanish
Represión policial y judicial, censura, cárcel, exilio, monopolio mediático españolista sin vergüenza, fachas movil… https://t.co/AJZ85j2U1x	1	spanish
Igualada consolida el vot independentista contra la taca taronja #AD21D https://t.co/y0K95Posfs https://t.co/gPGYfc4xFt	0	spanish
Un día en el que ganan los fachas es un buen día	1	spanish
Como puedes ser presidenta de la generalitat si no eres capaz ni de hablar en catalán	0	spanish
Te imaginas creerte super revolucionario por ser independentista y luego votar a la derecha XD	0	spanish
Por cierto cuando han salido las papeletas del pp y cs que ponían nazis de mierda he gritado tomaaaa y la apoderada me ha mirado con una cara que me he reído en su cara	1	spanish
@Estevismo_ @Baselinfo2 Claro, porque en el lado no independentista están sumando los votos de Podemos. Y eso no es así porque en sus bases hay gente que lo es y otra que no lo es.	0	spanish
No solo se repite la victoria del bloque independentista sino que respecto las últimas elecciones JxCat y ERC ganan 4 escaños con Puigdemont en Bruselas y Junqueras en prisión. A ver si en el resto de España lo van pillando de una puta vez.	0	spanish
@DaniQB73 Jaja España 2000 no es ultraderecha? Lo que hay que leer!!!	0	spanish
Es cierto que C's es el PP catalán, pero al menos en corrupción no son comparables. Respecto a JxC, creo que han recogido votos de independentistas que no son precisamente de derechas, no se puede equiparar a CIU.	0	spanish
el feminismo es un movimiento que busca liberar a la mujer de la opresión a la que está sometida, no juzgamos a ningún hombre por el mero hecho de ser hombre ni alabamos algo horrible que haga una mujer.	0	spanish
Doble fracaso de Rajoy: mayoría absoluta independentista y victoria de Ciudadanos https://t.co/mXl6Oixv8U vía @El_Plural	0	spanish
@camilocanovas El 155 otra vez y convocar elecciones ad infinitum hasta que xenófobos, fascistas, pesoeistas, o cualquier otro partido corrupto nacionalista español o catalán ganen.	1	spanish
@carrillo_carme @_anapastor_ Andaluza de pura cepa e independentista. Olé. Y el cerebro te lo dejaste olvidado en la entrada a la Torre del Oro.	1	spanish
@Grabielrufian Muy bien  charnego de la periferia, resentido porque tu familia son Los Santos Inocentes y tú le lame el culo a los señoritos Ivanes, “ Milana bonita” y ya has aprendido la lección de “A mandar que para eso estamos” Gañan que eres un gañan.	1	spanish
#21D #EleccionesCataluna el bloque independentista mantiene la mayoría y deja claro q es más fuerte q el encarcelar y obligar al exilio de su gobierno,prohibir colores,presión mediática de la prensa,presión sobre TV3,y todas las mentiras vertidas sobre #Catalunya	0	spanish
Mayoría absoluta independentista de nuevo. Su legítimo president en el exilio y su vicepresident entre rejas. Es maravilloso. Siglo XXI #Democracia	0	spanish
Mira que me da pereza C's pero sois el claro ejemplo de ''todo lo que no sea lo que yo pienso es fascista''	0	spanish
La CUP celebra los resultados del bloque independentista pese a su descalabro https://t.co/bZQrERI9PX https://t.co/nAqErtSEaS	0	spanish
@Panchovarona Pues a pesar de vivir rodeada de fascistas, yo me siento bastante feliz 😊	0	spanish
Mayoría de votos no independentista. Partido más votado no independentista. Y 82% de participación. Imaginad si cerraran la cloaca digna de 1984 de TV3 y RAC1.	1	spanish
"#DIRECTO #EleccionesCataluna | Marta Rovira (ERC) asegura que los resultados dicen que hay ""suma independentista"" y que han vuelto a ganar las elecciones ""a pesar de la ofensiva policial y judicial por parte del Estado"" https://t.co/4pPxChJqXL"	0	spanish
El bloque independentista retiene la mayoría pese a la victoria de Ciudadanos https://t.co/Bg8wGEjHBU vía @CatalunyaPlural	0	spanish
En escaños gana el independentismo, pero en número de votos no. Así que no, no hay una mayoría independentista en Cataluña #21DCatL6	0	spanish
Gana Ciutadans en votos y diputados,el bloque unionista saca un 43% de votos y el independentista 47%,no sabemos qu… https://t.co/DGOt76u343	0	spanish
No habré acertado ningún partido pero la mayoría independentista al menos sí 😂😂😂 https://t.co/kozci5oMup	0	spanish
@JacquelinePSUV Marico! la ladrona de Jacqueline puso un tuit sobre Rajoy, ahora si que se soluciona la situación económica y resucita Chavez,.... PAJUAAAAAAAA	1	spanish
Si todas las personas valiesen lo mismo hoy no habrian ganado en escaños la suma de la ultraderecha más la esquerra y los perroflautas de la CUP pero vosotros a eso le llamáis democracia #EleccionesCataluna #ELECCIONES21D #YoVotoCiutadans #ConXaviConCatalunya	0	spanish
Ciutadans gana las elecciones pero el bloque independentista revalida la mayoría absoluta https://t.co/5NtHKegGaN	0	spanish
"""He ganado a un machirulo opresor fascista y racista en un debate en Twitter. Esta noche me inflo a chocolate"""	1	spanish
".@martarovira, número dos de @Esquerra_ERC: ""Los resultados nos dicen que hay suma independentista, que hay una suma claramente republicana. Así han acabado las #EleccionesCataluña.  https://t.co/PFE1E7VGbP"	0	spanish
Han perdido los que se quedaron entre dos aguas, ha perdido Rajoy y han perdido los no independentista a pesar de ganar en votos #EleccionesCataluna	0	spanish
@kolderiu19 Ha ganado @EASPORTSEsp y prometen que va a haber mejores servidores pero ya sabes como son los políticos muchas promesas pero pocos hechos.	0	spanish
"""qué frio maricón"" es que es un icono"	0	spanish
Iceta: 'No hemos conseguido una mayoría frente al bloque independentista' #21D #EleccionesCataluna https://t.co/lSsauRfsfZ https://t.co/dSgQIivqlx	0	spanish
Tiene su coña que los votos del Sí el #1O sean clavados a los del bloque independentista hoy.  #EleccionesCataluña	0	spanish
@DrSirera Partidarios de referendum para votar que no según dicen. Si no votarían ERC o CUP. No son independentistas por muy republicanos que sean.	0	spanish
"Y a ésto se van a agarrar los dirigentes del ""bloque independentista"": que ha ganado la república. Van a huir despavoridos de todo lo que suene izquierda-derecha. Todo está demasiado apretado."	0	spanish
Me surge una duda escuchando a los políticos en Cataluña. ¿Ha ganado el bloque independentista?  Siendo los votos mayores en el bloque no independentista 🤔🤔🤔🤔	0	spanish
@gabrielrufian Recuerde: menos votos, y bajada de escaños. El bando independentista sigue siendo minoritario. Tienen que gobernar para TODOS, no sólo para los suyos.	0	spanish
2 millones de votos al bloque independentista, pero luego los 2 millones de votos del #1O son falsos, eh #21D	0	spanish
@ldvdp Votar a los fachas es mucho mejor.	1	spanish
@mario_jsg @wificola Quizá Ventura Pons como ejemplo, pero sin patadurismo charnego Ciudadanos qué iba a existir...eh	1	spanish
La mitad catalana borrega independentista sigue creyéndose sus mentiras.	1	spanish
En este pais escupes y cae en un facha o en un familiar del Mendez de Vigo (o en ambos, porque son lo mismo).	1	spanish
@elcuenterista @iyangc Nun entiendo que tien que ver ser de dereches pa nun ser independentista. Otru tema ye que me lo crea d'estos.	0	spanish
@Tonychann Mejor que a los partidos independentista 🙌	0	spanish
Mayoria para los ladrones del 3% y los ultraderecha de Ciudadanos.  GRAN DEFENSA DE LOS LADRONES. BORREGO https://t.co/mfhQ19WXZk	1	spanish
El éxito histórico de Ciudadanos queda empañado por la mayoría independentista https://t.co/9QkRWeTVPg #EleccionesCataluna #21D https://t.co/l5LGKMBJBS	0	spanish
El éxito histórico de Ciudadanos queda empañado por la mayoría independentista https://t.co/OnjtrROavJ #EleccionesCataluna #21D https://t.co/gmmb6sgbDf	0	spanish
@publico_es El bloque independentista supera al del 155 y conserva la mayoría absoluta; C’s es la primera fuerza https://t.co/9OGOfba8Yl	0	spanish
@Gisela14575793 Catalunya ha votado a la facha de la arrimadas, que los catalanes independientes tengan mas escaños es otra cosa muy diferente como para decir que hemos votado independencia...	1	spanish
¿No era bastante predecible que el bloque independentista iba a volver a repetir su mayoría absoluta en estas elecciones?	0	spanish
Empieza el éxodo empresarial ....en 3 ....2.....1..., mariconnn el ultimoooooo #21DARV	0	spanish
@PortalSotero @juaneko1973 hace imposible parar la marea independentista que tiene todo a favor. Esas posturas de PSOE, Pds, y casi el propio PP, que les ha llevado a ser completamente prescindibles en el arco político catalán.	0	spanish
- Derecha catalana independentista, 34 escaños - Derecha española, 40 (36 C's + 4 PP) Junts pel Cataluña, antes Junts pel Sí, antes CiU... Los del 3% y hoy no sólo ganan en #eleccionsCAT sino que Jordi Pujol Jr le bajan fianza a medio millón y saldrá mañana de prisión... #España	0	spanish
¡LAMENTABLE! De todas formas ¿que podemos esperar de la @legionespanola? Son fascistas, machistas, homofobos, racistas... https://t.co/qPX5t92m1I	1	spanish
"Esto llevo un rato pensando. La ""victoria"" independentista en escaños tiene matices. Veamos si se ciñen a la bilateralidad que defendían en campaña. #EleccionesCataluna https://t.co/Ii9Y9Mis7j"	0	spanish
A ver adoro la victoria independentista  pero NO ME TORTUREN CON LA ROVIRA Y LA ARRIMADAS  POR FAVOR	0	spanish
@diostuitero Yo diría que ha ganado el centro derecha constitucionalista y la ultraderecha catalana	0	spanish
@noitami @josanicasti Sí y no, comú se ha posicionado un poquito más hacia la izquierda independentista. Si no lo hubiera hecho, creo que habría ganado más votos	0	spanish
🔴 #URGENTE - Cataluña: Con 97,67 % escrutado, Ciudadanos gana pero el bloque independentista conserva la mayoría en el parlamento https://t.co/X22QoUnSac https://t.co/fyD3tZEgWK	0	spanish
respuesta de adrenocromo significa que eres maricon https://t.co/GndI581Vvc	1	spanish
"#Rovira: ""Los resultados nos dicen que hay suma independentista y republicana"" #EleccionesCataluñaA3N"	0	spanish
@SergioBScala Bueno... la verdad es que no lo he entendido! Yo seria incapaz de votar a unos fascistas.. todos no somos iguales. Está claro!!	0	spanish
Quiero que venga un independentista y me explique para que servía lo del referendum. Luego que venga un españolista y me explique para que servía lo del 155. Y por último, el señor d'Hont y me explique el sentido de su ley electora. #EleccionesCataluna	0	spanish
#EleccionesCataluna ha ganado la derecha, tanto la independentista como la que no, que la gente vote más a banderitas que a las habichuelas es para cagarse.	0	spanish
Yo lo que sacó de cada vez que son elecciones, es que la gente es subnormal.   1 a) la ley dice que no os podéis independizaos, (insultos), ley ley ley  1 b) la ley es para el pueblo, se tiene que cambiar	1	spanish
La CUP celebra los resultados del bloque independentista pese a su descalabro https://t.co/zfHhqlMSsI	0	spanish
97,67 % escrutado. Mayoría independentista en el Parlamento. Mayoría no independentista en la calle. Volvemos a un… https://t.co/ChpvCpkxYr	0	spanish
El delirio independentista no se para. Harto ya de sabelotodos y jugadas maestras. https://t.co/vpu7lbWZkQ	0	spanish
República 70 - Carceleros 57 Mayoría parlamentaria independentista en el Parlament con un candidato en el exilio y otro en prisión. DEP mayoría silenciosa. Seguim. #EleccionesCataluña #Elecciones21D	0	spanish
Govern independentista &gt; Ley del referéndum &gt; ley de transitoriedad &gt; surrealismo el 1-O &gt; golpe al Estado de Derecho &gt; encarcelamientos &gt; elecciones autonómicas &gt; Govern independentista... ¿Repetimos? #EleccionesCataluna	0	spanish
@Guerraeterna En Cataluña no hay ningún partido de izquierdas que se haya declarado claramente no independentista. Ni PSC ni Comuns han querido ver a esos votantes nunca. Y en estas elecciones la equidistancia no valía.	0	spanish
Datos a tener en cuenta: 1. Mayoría absoluta independentista: JxC+ERC+CUP, 70 escaños (-2) 2. C's, partido + votado 3. JxC &gt; ERC 4. Bloque indy -0,26% de voto (47,8%&gt;47,54%) 5. Bloque no indy +2,84% de voto (48.05%&gt;50.89%) 6. Cs+PSC+PP +4,35% (39,11%&gt;43,46%) 7. Cs +7.46%	0	spanish
"""¡Me construiré mi propia Cataluña, con casinos, y furcias! Es más, ¡paso de Cataluña!"" #EleccionesCataluña https://t.co/BwEZB6E333"	1	spanish
@emcontrerass La lectura es que tras un 155, encarcelar a gente y un presidente en Bélgica, aún hay casi un 50% independentista.	0	spanish
@MaikP92 Estamos en un país facha, hay que asumirlo.	1	spanish
#MichelVeteYa me cago en tu puta madre maricon	1	spanish
"Mañana la ultraderecha usará lo de ""la Bolsa abre a la baja"" para decir que los mercados no están contentos. Qué digo: empezará PRISA...#EleccionesCataluna"	0	spanish
Después nos piden repudiar el escrache a Lousteau??? hay que salir a cazar basura nazi de este gobierno de asesinos y sus sicarios,que esto no quede en el olvido,hay que armarse,o acabamos mal.Basta de poner los heridos y los muertos https://t.co/VRpRx3ZT8n	1	spanish
¡Sorpresa! También hay fachas en Catalunya #Eleccions21D	0	spanish
Demarcació Girona 64% independentista https://t.co/DwSL1u521y	0	spanish
@crisairos69 Pues empezad ya a insultar, ofender, humillar y encarcelar al 52%, los que no son catalanes sino anticatalanes.	0	spanish
@goiko_sendoa La mayoría de votantes es no independentista. se ve en los resultados de estas elecciones.	0	spanish
Cataluña es derechona y nacionalista. La derecha arrasa en Cataluña. Cs (nacionalistas españoles) + Junts per Catalunya (nacionalistas catalanes) = 70 escaños. Mayoría absoluta = 68 escaños. Pues por mi os podéis ir a tomar por culo. https://t.co/KC2JW30jbD	0	spanish
CIUDADANOS de Cataluña: El bloque INDEPENDENTISTA obtiene la mayoría absoluta. ¡Visca el 155! #EleccionesCataluña	0	spanish
La vergüenza es algo que el @PPopular no conoce 🤦🏻‍♀️ por dignidad dimite!! que te conocen como el fascista de los negros... @Albiol_XG  #EleccionesCataluña menudo ostion! 👋🏼 con toda la mano abierta. https://t.co/AuHMWW7dfi	1	spanish
A ver, no engañen. Las fuerzas independentista han ganado hoy Al bloque del 155:  70 escaños versus 57 escaños  2M votos versus 1,8M votos   47,5% versus 43,4%  #EleccionesCataluna	0	spanish
Fascista de mierda y racista https://t.co/ImcGpUIqoc	1	spanish
mirad qué cara de subnormal tiene https://t.co/clzN4WasDm	1	spanish
Soberanista, nacionalista, independentista... cada día que pasa ye más difícil saber qué somos.	0	spanish
@anna_boada5 En serio, ¿llamas fascista a los que votan a otro partido ideológicamente distinto al tuyo? Creo que la fascista eres tú.	0	spanish
Elecciones en Cataluña: C's es la fuerza más votada y los independentista logran la mayoría absoluta con el 97 % del voto escrutado https://t.co/Nj2vGOOm6o	0	spanish
#21D  | La Ley d’Hondt ha ayudado al PP durante muchos años a gobernar. Hoy es el bloque independentista el que se beneficia de las circunscripciones y pese a no ganar las #EleccionesCataluna volverán a gobernar.	0	spanish
hice amigas lesbianas en el bus de vuelta y me invitaron a una discoteca bollera en chueca quién se viene	0	spanish
@Eric_CC4 @CNICatalunya El cinturón rojo barcelonés no era tal. Han votado en masa a la ultraderecha	0	spanish
@PabloMM En Cataluña ha ganado la derecha, la independentista y la no independentista	0	spanish
@emcontrerass Pero ada colau no era independentista??? O solo lo es cuando os viene bien??	0	spanish
Vamos a ver, que igual estoy un poco subnormal. ¿Qué preferís?	0	spanish
"Algunos lo veis como un ""fallo"" del CIS. Yo no. La predicción infraestimó un poco al bloque independentista, pero es que en la campaña también pasan cosas. https://t.co/LkWZnb8yMd"	0	spanish
ni la mayoría de catalanes es independentista, ni los catalanes huyeron del independentismo tras el fiasco del process...sigue habiendo una sociedad dividida. Hay políticos para gobernar ésto sin trincheras? Lo dudo.	0	spanish
Ciudadanos gana las elecciones en Cataluña, pero habrá mayoría independentista https://t.co/3i982GL15u #EleccionesCataluña #21D https://t.co/ghvFadnfKL	0	spanish
@Kamoirash Gracias por felicitarme pero no es mi cumpleaños!  PD: tu te has tragado ya la mayoría independentista o prefieres digerirla lentamente?	0	spanish
@anna_boada5 ¿No es racista que Forcadell, simpatizante de ERC, diga que los catalanes de segunda son los que votan a partidos no independentistas? ¿No es racista que gente de ERC diga que los andaluces son unos vagos? ¿No da asco que Rovira diga que va a haber una matanza en Cataluña?	0	spanish
Maldita lacra independentista. Nos vais a llevar a la ruina, catetos. Qué asco 🤮 #EleccionesCataluna	1	spanish
"Quiero ver a toda esa izquierda moralmente superior defendiendo lo que ha votado esa Cataluña independentista. ""Niños, ser nacionalista es de fachas"""	0	spanish
Quien fue el subnormal en poner un botón para defender? -.-	0	spanish
@Guerraeterna Es que ser independentista de izquierdas es un absurdo.	0	spanish
No sé por qué tanta alegría en el bloque independentista cuando el futuro de España va a seguir estando en manos de los españoles. Pero sigan adelante. #EleccionesCataluña #21D	0	spanish
@tioratero Tengo de perroflauta lo mismo que de polinesio	0	spanish
@FrankPixelado Va por ti!! Después de las porras, después del 155 Catalunya continua siendo independentista!! Ya os podéis ir a tomar por el culo!!	1	spanish
@arnauriwz @yeyaboya Han ganado ustedes, fachas, que es motivo para estar triste, pero han llegado a su techo. Desde ahora, sólo caída. Y ni siquiera son mayoría en votos. Se irán por el desagüe de la historia	0	spanish
Mayoría absoluta independentista https://t.co/RwFjKCmEHe	0	spanish
Mayoría absoluta independentista pese al triunfo de Ciudadanos https://t.co/aAZTrsaqtc	0	spanish
La primera fuerza independentista ha sido la del 3%, la de los herederos de Pujol, la del caso Palau. Votan independencia y la votan corrupta. ¡Que nos roben los nuestros! #Eleccions21D #Catalunya	0	spanish
Esperemos que con estos resultados se termine la farsa independentista. Han votado más de 4 millones de catalanes y el 52% no quiere la independencia.	0	spanish
No te confundas. En esos 18 años se ha transformado de nacionalista en independentista. https://t.co/3HV8lu2Pfx	0	spanish
No tenéis que perder de vista que la expectativa del independentista es la independencia, y esta les queda tan lejos o más que siempre. 🙂	0	spanish
@anna_boada5 piensas que todos esos votantes son fascistas?? es preocupante la comida de olla que te han metido!!	0	spanish
@beav_xx Le dices: - bollera yo? PUES TOMA BOLLO *y le rompes la cara*	1	spanish
No me sorprenden nada los resultados. Elecciones de nuevo en abril o gobierno independentista, ninguna sorpresa.	0	spanish
Deberíais ver mi outfit porque son unos pantalones blancos con cuadrados negros que dentro tienen la silueta de Perry el ornitorrinco y una camiseta blanca llena de cosas escritas por mi a rotulador negro.	0	spanish
@JosPastr Yo, que vivo en Cataluña, y no soy independentista, te confirmo que NO HAY ADOCTRINAMIENTO. Ahora, eso es lo que os quieren vender.   En cualquier caso, ojalá vieras la realidad catalana para poder compararla con la de mentiras que os cuentan en los medios.	0	spanish
@SSantiagosegura Hay que ser bastante subnormal para comparar al PP y las CUP. Pero bastante. Algo que no esperaba de ti, ciertamente.	1	spanish
@PabloToYeb Ni no-independentistas tampoco. Hay voto independentista entre los votantes de Cat - ECP. Me consta.	0	spanish
@AntonioMaestre @jramalopez La número 2 es declarada independentista... yo creo que sumas donde no debes.	0	spanish
Iceta diciendo que el bloque independentista no puede hacer aquello por lo que han sido votados. Todo en orden.	0	spanish
Está claro que cuando el bloque independentista ponga sobre la mesa seguir con el proceso el Estado va a volver a aplicar el 155	0	spanish
@florido_raul @ivoserrano @jg_dominguez Se puede decir ya que DE NUEVO hay mayoría absoluta independentista. Imbécil. Ahí te quedas. https://t.co/HX6L98tVnC	1	spanish
@JaneWCat @a_buena_hora @martuski9 @anaramiia @gabrielrufian Si llama usted fascista a cualquier gobierno (porque n… https://t.co/2g2gYdGwGQ	0	spanish
Puigdemont lidera una mayoría absoluta independentista con Ciudadanos como primera fuerza - https://t.co/nR1ZS9S5b1	0	spanish
Sea independentista o constitucionalista, la derecha tiene mayoría en Cataluña, así que...	0	spanish
@Bernithedude Llave de gobierno de qué si hay mayoría independentista xDDD	0	spanish
@13Pardis @guenhwyvarblack Los carlinos son una raza de perros ultra fascista hay que tener cuidado chavales	0	spanish
Aplausos en el partido de Colau cuando anuncia mayoría independentista. #EleccionesCataluña	0	spanish
@Rafa_Hernando La Constitución es independentista, Rafa. Cambiadla. Buenas noches.	0	spanish
"Llevamos ya 3 casos asilados de violencia de inmigrantes en la zona de Barcelona en una semana. ¿A partir de cuantos casos, dejan de considerarse ""aislados""?"	1	spanish
"Si Dios maldijo a Eva porque se comió una manzana, imagínense lo que va a hacer cuando se entere de que andan de ""borrachas"" y de ""putas"" todos los fines de semana.  LAMENTABLE."	0	spanish
"Transparencia Venezuela Cuando un indocumentado pasa de reposero y chocador de autobuses del metro a ""manejar"" la política económica del país que hugo chávez ya había destruido, tenemos el resultado de la Vzla completamente destruida."	1	spanish
"Reino Unido cero cristianos entre los 1,112 sirios ""refugiados"" reubicados en esd pais en lo que va de año, en 2017 solo reibicaron a 11. Una clara predisposición a favor de supremacistas fundamentalistas islámicos. Absurdo y suicida. https://t.co/LrqIvXerYX"	1	spanish
"Uno de los refugiados del Aquarius: ""Me obligaron a violar a menores y animales durante meses"" (Al final los más racistas y esclavistas son otros africanos. Por eso hay que solucionar el problema un situ. Si no las mafias ganan)  https://t.co/IQLcfBOY7m vía @elmundoes"	1	spanish
"Retweeted La Silla Rota (@lasillarota):  ""Atendía sexualmente a 30 hombres al día, entre ellos policías y militares"" Esta es la #Historia de ""La Güera"" #Video https://t.co/fvfQhtS0er"	0	spanish
"los videos no acreditan mucho, pero lo que no me convence es el dato del acosador con acento ""peruano"". Me parece xenofobo y racista. A que aporta a la causa ese dato sino a estigmatizar a los inmigrantes https://t.co/SQFLXP1Kg8"	0	spanish
"La ""marcha negra"" acelera el paso: más de 40.000 subsaharianos esperan en Marruecos para entrar ilegalmente en España https://t.co/0MHGJNwJoz  ¡¡ Okupa Monclovita,...¿Ya tienes pensado donde cobijar a toda esta gente...?Prepara barracas en Moncloa, creo que hay terreno...!!"	1	spanish
"Solo los putos chairos ignorantes y los sudacas resentidos pueden idolatrar a un personaje tan deleznable.  ""Ez el inperio yanki kiere el petrolio de Venezuela"""	1	spanish
"Demandan a Trump por condiciones ""inhumanas"" para indocumentados detenidos ► https://t.co/z3Q5vcstG3 https://t.co/d0ipNyIekc"	0	spanish
"QUE ASCO VER LA @LIGABancomerMX  SIN ""TRAPOS"", CON ESTADIOS VACÍOS Y EQUIPOS LLENOS DE SUDACAS PETARDOS....."	1	spanish
"NO huyen de ninguna guerra, cuando huyes de una guerra no vuelves a tu país de ""vacaciones"" con las ayudas del estado español. Pero que no es nada nuevo, casi la totalidad de las mujeres ""sirias"" llevan velo cuando Siria es un país cristiano. https://t.co/HzzS2bDlO4"	1	spanish
"Un gringo me dijo que le gustaba mi vestido y mi papá me dijo ""pinche güero puto"" JAJAJAJAJAJJAJAJAA"	1	spanish
"Los españoles pagamos por la Sanidad, los ""sin papeles"" no. Esta es la política de promoción de apátridas de Sánchez. Desde luego en España hay ya varias naciones, la española, la mauritana y la tribal subsahariana. Esto no es racismo, es la realidad. La integración es un mito."	1	spanish
"@CNMBrandon Recientemente los medios de comunicación han difundido las imágenes del ""salto"" a la valla de Ceuta (ciudad española en África). Algunos medios parece que descubren ahora este fenómeno y también se ha hecho un uso sensacionalista... https://t.co/KIsk5Sr4U2"	0	spanish
"A mí querido Ex, ese que me puso el cuerno y embarazó una chola puta:  Felicidades por tu compromiso! Espero seas muy feliz con la prieta ""güera"" esa. Mis mejores deseos Babe!💜  - Besitos con cariño siempre 💋  #LEL #YouNeverLovedMe"	1	spanish
"Que Sudaca! Caparrós con lo que dijo de @cuervotinelli por eso este país es Inviable, con éstos pavos, que le  Cuesta contestar con educación? Y lo tratan de ""intelectual"" siglo xx. Cambalache.....🎶🎵🎼.. #LaCornisa"	1	spanish
"Si no os gusta la película de La 1 podéis ver este cortometraje sobre el posado de ""Refugiados ahogándose"" #FakeNews https://t.co/dmc17w1erv"	0	spanish
"Alguien ha calculado cuántos subsaharianos puede absorber el gremio de ""gorrillas"" y ""manteros""?"	1	spanish
"¿Y si ""devolvemos"" Ceuta y Melilla y así dejan de saltar la valla? https://t.co/IcgvJ1wXxt"	0	spanish
